,Affiliate,Age,Height,Weight,Sprint 400m,Clean & Jerk,Snatch,Deadlift,Back Squat,Max Pull-ups
Marco Radocaj,CrossFit Vero Beach,31.0,0.0,208.0,--,0.0,0.0,0.0,0.0,0.0
Graeme Fraser,CrossFit Closer,21.0,70.0,187.0,--,325.0,225.0,505.0,435.0,30.0
Sebastian Moraglio,BoxPro CrossFit,26.0,6.0,190.0,--,227.0,178.0,330.0,286.0,50.0
Mike Giaquinto,Hackettstown CrossFit,26.0,71.0,185.0,--,315.0,260.0,455.0,375.0,45.0
Greg Campisi,CrossFit Garden City,29.0,65.0,182.0,0:00,0.0,0.0,0.0,0.0,0.0
Brandon Shriner,CrossFit Olentangy,32.0,67.0,175.0,--,308.0,245.0,485.0,400.0,0.0
Nick Puzzangara,CrossFit West Chester,26.0,74.0,195.0,--,0.0,0.0,0.0,0.0,0.0
Andrew Manderino,Offshore CrossFit,28.0,72.0,205.0,0:00,319.0,120.0,500.0,405.0,50.0
Zach Mosbarger,CrossFit Kings Point,26.0,69.0,185.0,--,315.0,242.0,515.0,405.0,0.0
Bryce Chilton,Premier CrossFit,23.0,73.0,210.0,0:00,335.0,250.0,500.0,405.0,0.0
Michael Kim,Maxability Sports and CrossFit,26.0,68.0,165.0,0:00,0.0,0.0,0.0,0.0,0.0
Luis Fuchu,,42.0,67.0,162.0,--,0.0,0.0,0.0,0.0,0.0
Joao Ferreira,CrossFit Coimbra,22.0,6.0,174.0,0:00,286.0,222.0,469.0,385.0,0.0
Lee Howe,CrossFit Teesside,34.0,6.0,169.0,0:58,268.0,191.0,507.0,352.0,57.0
Zac Kraai,8th Day CrossFit,25.0,70.0,162.0,--,205.0,195.0,315.0,265.0,0.0
Andrew Boyd,Reebok CrossFit Northern Ireland,31.0,70.0,187.0,1:29,275.0,209.0,418.0,352.0,42.0
Caleb McVey,Unaffiliated,22.0,69.0,169.0,--,260.0,195.0,405.0,340.0,45.0
Emanuele Litrenta,CrossFit Parioli,30.0,6.0,165.0,--,255.0,200.0,376.0,330.0,47.0
Viktor Munck-Larsson,CrossFit Falun,19.0,7.0,187.0,--,253.0,220.0,485.0,385.0,30.0
Martyn Lever,CrossFit Bournemouth,32.0,7.0,0.0,--,297.0,220.0,509.0,407.0,0.0
Pablo Chalfun,Valente CrossFit,24.0,6.0,184.0,--,305.0,0.0,0.0,428.0,0.0
hunter trueax,CrossFit Marysville,19.0,70.0,185.0,--,290.0,235.0,415.0,390.0,0.0
David Pertuset,Comanche CrossFit,31.0,72.0,210.0,--,340.0,295.0,545.0,445.0,63.0
Pablo Haber,CrossFit Q21,21.0,0.0,167.0,--,0.0,0.0,0.0,0.0,0.0
Alex Younger,Circuit Plus CrossFit Gulf Road,23.0,6.0,167.0,--,299.0,242.0,445.0,370.0,37.0
Nick Bloch,CrossFit Fond du Lac,30.0,72.0,210.0,1:00,365.0,315.0,620.0,545.0,50.0
Emmanuel Maldonado,CrossFit SJU,27.0,70.0,192.0,--,315.0,242.0,0.0,0.0,0.0
Sebastián Hermosilla,CrossFit Q21,29.0,0.0,166.0,--,0.0,0.0,0.0,0.0,0.0
YeonGyu Choo,CrossFit LOL,24.0,0.0,163.0,--,0.0,0.0,0.0,0.0,0.0
Kim DongJu,CrossFit LOL,27.0,7.0,180.0,--,265.0,205.0,455.0,385.0,56.0
Raphael Freedman,CrossFit Creature,25.0,67.0,177.0,--,297.0,233.0,396.0,443.0,30.0
Phillip Guillot,CrossFit NOLA,28.0,70.0,202.0,--,345.0,270.0,480.0,420.0,0.0
Luis Perez,,30.0,6.0,180.0,0:00,315.0,245.0,500.0,405.0,70.0
Josh Woodhull,CrossFit Maven,26.0,73.0,212.0,0:59,302.0,240.0,525.0,425.0,47.0
Richard Idoine,CrossFit East Tamaki,26.0,7.0,191.0,--,0.0,0.0,0.0,0.0,0.0
Rory Boyden,CrossFit Creature,26.0,7.0,187.0,0:49,293.0,242.0,440.0,352.0,51.0
Florian Grob,CrossFit Vernon,24.0,0.0,170.0,--,0.0,0.0,0.0,0.0,0.0
Adam Fetter,Heavy Metal CrossFit,23.0,0.0,170.0,--,0.0,0.0,0.0,0.0,0.0
Brad Hughes,Barbarian CrossFit,24.0,68.0,175.0,--,250.0,205.0,500.0,400.0,27.0
Bill Grundler,CrossFit Inferno,47.0,72.0,195.0,1:04,285.0,225.0,455.0,400.0,56.0
David Cyr-maranda,CrossFit Levis,20.0,69.0,175.0,--,265.0,215.0,525.0,380.0,70.0
Kieran Hogan,CrossFit Melbourne,28.0,6.0,187.0,0:59,330.0,268.0,465.0,418.0,60.0
Dillon Youngman,CrossFit Middle of the Map,23.0,70.0,195.0,--,328.0,260.0,515.0,410.0,0.0
Andrew Cifelli,East Valley CrossFit,26.0,72.0,189.0,1:05,297.0,240.0,505.0,435.0,55.0
Tommy Wornham,US CrossFit,26.0,72.0,205.0,--,315.0,275.0,500.0,395.0,49.0
santiago scarafia,CrossFit Tropa,29.0,7.0,208.0,--,286.0,194.0,462.0,396.0,0.0
Jared Meyers,CrossFit Gamma,29.0,68.0,200.0,--,287.0,220.0,450.0,385.0,26.0
Brad Pew,Ute CrossFit Sugarhouse,25.0,73.0,191.0,--,310.0,260.0,425.0,355.0,52.0
Adam Peterson,CrossFit Inferno,31.0,71.0,200.0,0:49,350.0,285.0,560.0,455.0,60.0
Taylor King,CrossFit Vitruvius,25.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0
Drew Pollner,South Vegas CrossFit,35.0,71.0,200.0,0:58,300.0,245.0,475.0,375.0,57.0
Brice Collier,Koda CrossFit,30.0,71.0,197.0,0:59,295.0,245.0,555.0,445.0,57.0
David James,CrossFit Ballina,23.0,6.0,194.0,--,330.0,302.0,518.0,451.0,0.0
Jordy Gremillion,CrossFit St. Landry,25.0,67.0,170.0,--,325.0,260.0,485.0,425.0,49.0
Russell Scaringi,MW CrossFit,27.0,67.0,192.0,--,315.0,260.0,455.0,405.0,40.0
Jared Davis,CrossFit DF,33.0,71.0,185.0,52:00,325.0,250.0,500.0,375.0,0.0
Maxime Beland,STADD CrossFit,29.0,6.0,188.0,0:00,0.0,0.0,0.0,0.0,0.0
Chris Allison,Godspeed CrossFit,35.0,0.0,184.0,--,0.0,0.0,0.0,0.0,0.0
Dustin Travers,CrossFit RepScheme,26.0,0.0,180.0,--,0.0,0.0,0.0,0.0,0.0
Thomas Slaten,CrossFit Madtown,27.0,68.0,170.0,0:00,305.0,250.0,455.0,405.0,0.0
Dominic Scalzo,CrossFit Palm Beach,28.0,66.0,178.0,--,300.0,249.0,0.0,0.0,0.0
Cody McCullough,CrossFit Invictus Point Loma,21.0,0.0,171.0,--,0.0,0.0,0.0,0.0,0.0
David Kerr III,Unaffiliated,33.0,69.0,185.0,0:00,305.0,235.0,515.0,475.0,67.0
Luke Gamble,CrossFit Torian,31.0,7.0,202.0,--,286.0,253.0,473.0,385.0,0.0
Ian Murphy,CrossFit CrownTown,31.0,72.0,217.0,0:00,315.0,275.0,445.0,355.0,0.0
Chuck Brehm,CrossFit Green Bay,34.0,71.0,205.0,--,305.0,225.0,435.0,445.0,0.0
Jordan Behler,Visium CrossFit,30.0,72.0,195.0,0:00,355.0,280.0,0.0,0.0,0.0
Ryan Dillon,CrossFit FF,31.0,72.0,185.0,--,315.0,250.0,455.0,425.0,0.0
Joel Lundblad,Kronan CrossFit,26.0,6.0,176.0,1:01,275.0,233.0,440.0,352.0,57.0
Scott Neal,CrossFit Lighthouse,27.0,67.0,177.0,--,300.0,260.0,475.0,395.0,55.0
Jerrome McKittrick,CrossFit 2444,27.0,6.0,182.0,0:00,279.0,231.0,473.0,379.0,0.0
Alexandre Provost,CrossFit De La Cite,37.0,0.0,190.0,--,0.0,0.0,0.0,0.0,0.0
Nic Brinson,South Charlotte CrossFit,27.0,71.0,185.0,--,325.0,270.0,500.0,405.0,0.0
Travis Hedrick,CrossFit Iron Up,27.0,68.0,185.0,--,335.0,255.0,585.0,500.0,0.0
Glen Laws,G Force CrossFit,31.0,5.0,183.0,0:00,0.0,242.0,0.0,407.0,0.0
Shayne Day,Salt Lake City CrossFit (SLC),26.0,67.0,210.0,--,340.0,245.0,715.0,635.0,0.0
Bane Evans,CSC CrossFit,29.0,73.0,193.0,--,0.0,0.0,0.0,0.0,0.0
Zak Nothling,CrossFit East Tamaki,27.0,76.0,218.0,--,0.0,0.0,0.0,0.0,0.0
Jarrett Baston,CrossFit Accretion,31.0,71.0,169.0,1:01,300.0,235.0,445.0,365.0,45.0
Micha? Grzesiewicz,CrossFit 72D,31.0,7.0,176.0,--,275.0,231.0,0.0,374.0,60.0
Caleb Freeman,,24.0,70.0,185.0,--,300.0,240.0,559.0,465.0,46.0
Reno Horton,CrossFit Breakout,20.0,68.0,175.0,--,0.0,0.0,0.0,0.0,0.0
Adam greenberg,Shoreline CrossFit,35.0,69.0,175.0,--,0.0,0.0,0.0,0.0,0.0
Simon Barg,CrossFit Living The Dream Ajax,33.0,72.0,185.0,--,285.0,240.0,440.0,390.0,0.0
Derek Nelson,CrossFit Complete,31.0,0.0,180.0,--,0.0,0.0,0.0,0.0,0.0
Jesse Stanley,CrossFit South Central Mass,31.0,69.0,190.0,1:02,265.0,225.0,405.0,315.0,53.0
Bruce Pelphrey,CrossFit SkyFall,23.0,0.0,168.0,--,0.0,0.0,0.0,0.0,0.0
Domenic Becker,CrossFit Munich,24.0,71.0,185.0,--,0.0,0.0,0.0,0.0,0.0
Markus Tobiassen,CrossFit Arendal,24.0,6.0,187.0,0:00,291.0,231.0,462.0,396.0,0.0
Mark Watson,CrossFit 413,28.0,72.0,0.0,--,275.0,210.0,425.0,350.0,43.0
Asa Basco,CrossFit South Belt,29.0,0.0,175.0,--,0.0,0.0,0.0,0.0,0.0
CRAIG PUNTON,CrossFit East Kilbride,35.0,6.0,178.0,1:00,293.0,231.0,485.0,462.0,50.0
Ryan Street,CrossFit Bear,23.0,0.0,165.0,--,305.0,245.0,455.0,400.0,0.0
Alex Rees,Esprit de Corps CrossFit,29.0,7.0,198.0,0:59,288.0,227.0,462.0,396.0,45.0
John Thomas,CrossFit Boynton Beach,31.0,68.0,172.0,--,255.0,215.0,475.0,325.0,59.0
Pritchard Walker,CrossFit Talon,24.0,68.0,160.0,--,245.0,205.0,405.0,315.0,60.0
Alan Wilson,CrossFit Kirkintilloch,28.0,0.0,185.0,--,0.0,0.0,0.0,0.0,0.0
Stefano Di Francesco,CrossFit Sabina,23.0,6.0,176.0,1:00,275.0,220.0,451.0,396.0,0.0
Ben Wadham,CrossFit Plymouth,30.0,6.0,174.0,--,264.0,220.0,485.0,396.0,72.0
GIRAUD clement,CrossFit Original Addicts,30.0,0.0,174.0,--,0.0,0.0,0.0,0.0,0.0
Nicholas Hitti,CrossFit University City,21.0,72.0,170.0,--,0.0,0.0,0.0,0.0,0.0
Alex Swain,CrossFit SA1,24.0,7.0,185.0,--,0.0,165.0,507.0,363.0,0.0
Hudson Fricke,Southern Moon CrossFit,28.0,73.0,200.0,--,295.0,275.0,0.0,390.0,0.0
Vincent Rheault-Poirier,Concept Ekilibre CrossFit,23.0,6.0,193.0,--,325.0,250.0,525.0,495.0,64.0
Tomos Smith,,18.0,0.0,158.0,--,286.0,220.0,440.0,330.0,58.0
Kevin Righi,CrossFit Reston,26.0,69.0,170.0,--,0.0,0.0,0.0,0.0,0.0
Nick Hartnett,,21.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0
Talgat Yeskendirov,CrossFit Astana Highvill,30.0,0.0,180.0,--,0.0,0.0,0.0,0.0,0.0
Chris Cristini,Reebok CrossFit East Woodbridge,32.0,7.0,215.0,--,320.0,260.0,500.0,430.0,53.0
Dayton Smith,East Valley CrossFit,25.0,68.0,180.0,--,0.0,0.0,0.0,0.0,0.0
Daniel Clarkson,CrossFit Athletic,24.0,6.0,183.0,1:01,320.0,255.0,525.0,415.0,67.0
Colin Cunningham,CrossFit EGA,32.0,67.0,168.0,1:18,290.0,235.0,500.0,410.0,55.0
John Zvejnieks,Down East CrossFit,33.0,69.0,200.0,0:10,666.0,666.0,666.0,666.0,666.0
Devin Newsome,CrossFit Iron Mile,28.0,70.0,183.0,--,0.0,0.0,0.0,0.0,0.0
Blake Prime,Godspeed CrossFit,33.0,70.0,185.0,0:00,0.0,0.0,0.0,0.0,0.0
Chase Duke,Paradiso CrossFit Venice,27.0,69.0,205.0,--,335.0,285.0,450.0,535.0,0.0
Carlos Lopez,CrossFit Fortius South,32.0,71.0,205.0,0:48,305.0,235.0,465.0,365.0,60.0
Joel Chant,CrossFit NorWest,33.0,6.0,182.0,1:09,275.0,209.0,440.0,390.0,54.0
Devon Simmons,South Tryon Athletic Center CrossFit,26.0,65.0,163.0,0:00,0.0,0.0,0.0,0.0,0.0
Roy Voss,,31.0,70.0,199.0,0:00,0.0,0.0,0.0,0.0,0.0
Jonathan Caron,CrossFit MeCK,29.0,72.0,195.0,--,325.0,255.0,525.0,445.0,60.0
Christian Ruiz,Finish Strong CrossFit,26.0,70.0,189.0,--,275.0,225.0,495.0,335.0,45.0
Mark Desin,Unaffiliated,29.0,71.0,185.0,--,300.0,240.0,465.0,405.0,45.0
Max Nikolenko,CrossFit Costa Mesa,30.0,68.0,185.0,0:00,308.0,249.0,507.0,447.0,0.0
Jason Armendariz,Get Lifted CrossFit,33.0,70.0,178.0,0:00,0.0,0.0,0.0,0.0,0.0
Caleb Gregory,CrossFit Nashville,33.0,68.0,182.0,0:58,315.0,265.0,475.0,405.0,72.0
Aldo Xochihua,CrossFit Playa del Carmen,27.0,60.0,178.0,--,225.0,165.0,345.0,315.0,0.0
Dylan Frantz,CrossFit Hutch,25.0,73.0,200.0,--,335.0,280.0,475.0,425.0,70.0
Eli Hudson,Unaffiliated,20.0,70.0,155.0,--,0.0,0.0,0.0,0.0,0.0
Joe Kearney,CrossFit Lewisburg,24.0,71.0,180.0,--,335.0,285.0,500.0,400.0,0.0
Mark Clary,Steel Peak CrossFit,35.0,72.0,201.0,--,255.0,215.0,405.0,325.0,34.0
Ryan Moore,Burg CrossFit,26.0,69.0,190.0,--,0.0,0.0,0.0,0.0,0.0
Antoine Gasparini,CrossFit Gavroche,24.0,0.0,180.0,--,0.0,0.0,0.0,0.0,0.0
Jeffrey Dupuis,CrossFit Closer,23.0,66.0,155.0,--,275.0,225.0,385.0,325.0,52.0
Corban Cressley,CrossFit Mt Juliet,24.0,66.0,160.0,--,265.0,215.0,375.0,350.0,0.0
Morten Nygaard,CrossFit Aalborg,30.0,6.0,184.0,--,0.0,0.0,0.0,0.0,0.0
Jamie Clements,Reebok CrossFit Northern Ireland,25.0,6.0,169.0,--,251.0,194.0,429.0,348.0,51.0
Tyler Ellegard,CrossFit SISU,22.0,66.0,170.0,--,295.0,250.0,445.0,390.0,56.0
Kurt Garceau,CrossFit Milford,28.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0
Kurtis Jackson,CrossFit Wollongong,24.0,6.0,163.0,--,275.0,198.0,418.0,451.0,0.0
Charlie Karlsson,Vagnhallen CrossFit,24.0,7.0,187.0,--,242.0,198.0,374.0,308.0,0.0
Mike Hohenwald,Lift Bridge CrossFit,29.0,73.0,185.0,--,255.0,200.0,475.0,365.0,0.0
Max Bolomozhnov,CrossFit Idol,26.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0
Rob Belville,CrossFit Cool Springs,34.0,68.0,182.0,0:59,285.0,230.0,415.0,400.0,70.0
Alexander Anasagasti,CrossFit Zurriola,25.0,0.0,164.0,--,0.0,0.0,0.0,0.0,0.0
Laurent Camps,Dragon CrossFit,26.0,6.0,210.0,--,330.0,286.0,507.0,418.0,0.0
Bryan DiBuono,Unaffiliated,24.0,0.0,180.0,--,0.0,0.0,0.0,0.0,0.0
Tore Lübeck Rønn,Lofteriet CrossFit,22.0,6.0,165.0,--,264.0,220.0,407.0,341.0,999.0
Carlos Mojica,Orange Coast CrossFit,32.0,72.0,175.0,--,305.0,240.0,0.0,0.0,0.0
Skyler Finnerty,Muncie CrossFit,26.0,70.0,184.0,--,255.0,185.0,0.0,365.0,0.0
Marshall Creed,CrossFit 217,26.0,67.0,172.0,0:55,295.0,230.0,475.0,390.0,50.0
Simon Beaudoin,Tonic CrossFit,34.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0
Brady Winkles,Snake River CrossFit,23.0,70.0,180.0,--,0.0,215.0,425.0,405.0,0.0
Cole Sager,CrossFit Deliverance,26.0,70.0,200.0,0:54,345.0,275.0,470.0,475.0,68.0
Han Sunjae,CrossFit 4TP,28.0,6.0,182.0,--,0.0,0.0,0.0,0.0,0.0
Lance Castle,CrossFit Albuquerque,30.0,67.0,185.0,0:00,315.0,260.0,440.0,400.0,69.0
Kevin Jones,CrossFit 061,33.0,71.0,210.0,--,370.0,255.0,585.0,500.0,55.0
Olivier Gravel,Tonic CrossFit,28.0,72.0,196.0,--,325.0,255.0,495.0,415.0,61.0
Tyler Watkins,CrossFit Weddington,24.0,0.0,230.0,--,315.0,255.0,600.0,625.0,75.0
John Coltey,Unaffiliated,27.0,69.0,188.0,--,0.0,0.0,0.0,0.0,0.0
Gerardo Contreras,CrossFit Midpoint,25.0,73.0,220.0,1:02,0.0,270.0,485.0,450.0,0.0
Mack Unruh,CrossFit Billings,26.0,72.0,195.0,1:00,305.0,235.0,475.0,405.0,65.0
Devon Brack,CrossFit Beaumont,28.0,68.0,160.0,1:00,315.0,235.0,435.0,385.0,49.0
Storm Patterson,CrossFit Queen Street,25.0,73.0,190.0,0:49,320.0,265.0,525.0,440.0,60.0
Ryan Poroznik,Tidal CrossFit North,30.0,70.0,185.0,--,325.0,245.0,475.0,435.0,0.0
Henry Sailes,CrossFit Lena,27.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0
Aaron Martin,Unaffiliated,29.0,72.0,195.0,--,325.0,255.0,505.0,435.0,30.0
Rob Thomas,CrossFit Hype,27.0,73.0,205.0,1:06,323.0,241.0,570.0,490.0,51.0
Christopher Guerrero,CrossFit Westchester,32.0,72.0,198.0,0:00,295.0,245.0,506.0,400.0,55.0
Tim VanDeusen,CrossFit Plymouth MI,36.0,66.0,168.0,0:00,320.0,245.0,515.0,435.0,58.0
Dmitrii Trushkin,CrossFit Idol,25.0,7.0,220.0,0:00,0.0,0.0,0.0,0.0,0.0
Alexander Perez,Boombox CrossFit SD,23.0,71.0,200.0,0:00,0.0,0.0,0.0,0.0,0.0
Nicholas Sandorf,CrossFit 760 C,23.0,71.0,180.0,--,0.0,0.0,0.0,0.0,0.0
Matt Cardin,Unaffiliated,24.0,66.0,150.0,1:00,270.0,220.0,450.0,405.0,75.0
Cain Murillo,CrossFit CenTex,23.0,65.0,155.0,--,0.0,0.0,0.0,0.0,0.0
Wesley Sun Chee Fore,CrossFit Lafayette,31.0,67.0,170.0,0:59,295.0,265.0,475.0,445.0,59.0
Omar Tapia,Railside CrossFit,31.0,0.0,170.0,--,285.0,205.0,455.0,385.0,50.0
Kevin Montoya,Backcountry CrossFit,33.0,70.0,176.0,--,0.0,0.0,0.0,0.0,0.0
Christopher Gartrell,Unaffiliated,30.0,69.0,169.0,0:00,0.0,0.0,0.0,0.0,0.0
Tony Grippando,River North CrossFit,23.0,0.0,220.0,--,0.0,0.0,0.0,0.0,0.0
Andrew Morcillo,Burg CrossFit,28.0,70.0,189.0,--,305.0,250.0,0.0,0.0,0.0
Michael Calhoun,,29.0,68.0,194.0,0:59,335.0,265.0,465.0,475.0,45.0
Matt Jacobsen,Maltese CrossFit,40.0,66.0,168.0,0:00,0.0,0.0,0.0,0.0,0.0
Josh Stoetzel,Unaffiliated,29.0,0.0,196.0,--,0.0,0.0,0.0,0.0,0.0
Jonas Olsson,CrossFit Sydkusten,29.0,7.0,191.0,--,319.0,244.0,557.0,403.0,52.0
Emmanuel Gauthier,CrossFit Saint Simon,30.0,7.0,179.0,0:51,0.0,0.0,0.0,0.0,0.0
Conor Kidner,CrossFit Llanishen,19.0,6.0,180.0,0:56,295.0,242.0,440.0,396.0,0.0
Victoriano Blasco,Yo Soy CrossFit,23.0,6.0,147.0,1:30,268.0,198.0,396.0,374.0,74.0
Luka Golob,Reebok CrossFit Ljubljana,25.0,7.0,178.0,--,271.0,220.0,385.0,374.0,62.0
Adam Garrity,CrossFit Embark,32.0,74.0,195.0,0:00,0.0,0.0,0.0,0.0,0.0
Steven Cook,Reebok CrossFit Lab,30.0,69.0,162.0,--,0.0,0.0,0.0,0.0,0.0
Thomas Frøsig Larsen,CrossFit Butcher's Lab,27.0,6.0,184.0,--,297.0,235.0,451.0,407.0,40.0
Tyler Kidd,CrossFit Lynchburg,20.0,67.0,173.0,--,315.0,242.0,0.0,430.0,0.0
Phillip Itwaru,CrossFit Mount Kisco,29.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0
Niklas Grymen,Fabrikken CrossFit (Slagelse),22.0,7.0,198.0,0:00,330.0,244.0,485.0,489.0,50.0
Robbie Townsley,CrossFit Burn,27.0,67.0,165.0,--,0.0,0.0,0.0,0.0,0.0
Patrick Borchardt,CrossFit Flensburg,26.0,7.0,189.0,--,0.0,0.0,0.0,0.0,45.0
Aleksandras Sutiaginas,Unaffiliated,35.0,6.0,150.0,--,235.0,175.0,405.0,325.0,49.0
Preston Soechting,CrossFit Nashville,32.0,74.0,195.0,0:00,295.0,255.0,435.0,370.0,43.0
Skyler Blanco,CrossFit Stompin' Ground,21.0,0.0,195.0,--,0.0,0.0,0.0,0.0,0.0
Craig Charton,CrossFit Cadre,30.0,67.0,199.0,--,0.0,0.0,0.0,0.0,0.0
Bruno Almeida,CrossFit Almada,34.0,6.0,169.0,--,264.0,198.0,462.0,352.0,72.0
Alec Kara,Brick CrossFit,38.0,71.0,178.0,1:09,275.0,205.0,515.0,385.0,65.0
Alex Thackray,G Force CrossFit,30.0,7.0,216.0,0:00,275.0,220.0,473.0,330.0,46.0
Jake Douglas,Snake CrossFit,25.0,6.0,202.0,--,0.0,0.0,0.0,0.0,0.0
Piotr Mielczarek,CrossFit Krzyki,29.0,7.0,194.0,--,286.0,231.0,407.0,0.0,0.0
Nick Lucchesi,CrossFit 209 Sport,27.0,73.0,205.0,1:03,0.0,0.0,0.0,0.0,53.0
Grayson Schiphorst,Functional Strength CrossFit,26.0,0.0,211.0,--,0.0,0.0,0.0,0.0,0.0
Noel Nocas,CrossFit Alaska,28.0,68.0,180.0,0:00,0.0,0.0,0.0,0.0,0.0
Benjamin Hebert,CrossFit Quebec City,26.0,6.0,175.0,0:00,315.0,255.0,500.0,465.0,0.0
Seth Connelly,CrossFit 417,27.0,73.0,215.0,--,335.0,285.0,575.0,445.0,0.0
Brady Mora,CrossFit 913,29.0,69.0,183.0,1:03,340.0,255.0,555.0,470.0,50.0
Kenny Ochoa,C4 CrossFit,40.0,66.0,170.0,0:57,305.0,235.0,455.0,435.0,70.0
Jeff McGregor,CrossFit Forest,27.0,0.0,181.0,--,0.0,0.0,0.0,0.0,0.0
Jonathan Wall,CrossFit Oneonta,27.0,69.0,195.0,--,335.0,265.0,555.0,455.0,52.0
Ruben Rodriguez,Certus CrossFit,28.0,71.0,198.0,--,345.0,265.0,515.0,415.0,0.0
phillip teixeira,CrossFit Showdown,29.0,68.0,190.0,0:58,345.0,275.0,505.0,445.0,45.0
daniel rankin,Andfit CrossFit,23.0,6.0,185.0,--,0.0,0.0,0.0,0.0,0.0
Ian Al,Stay Classy CrossFit,31.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0
Ragnar Ingi Klemenzson,CrossFit Sport,28.0,7.0,205.0,0:00,319.0,238.0,573.0,440.0,30.0
Aaron Gardner,CrossFit Napa Valley,29.0,70.0,196.0,1:05,355.0,265.0,550.0,470.0,57.0
Ray Traitz,CrossFit South Rockland,39.0,68.0,190.0,0:00,0.0,0.0,0.0,0.0,0.0
Jason Ingham,CrossFit Ragnarok,30.0,72.0,198.0,1:58,305.0,235.0,530.0,370.0,77.0
Rob Aronofsky,Ocean State CrossFit,30.0,71.0,205.0,0:00,325.0,260.0,505.0,440.0,35.0
Chip Phillips,CrossFit Deep,26.0,70.0,210.0,--,325.0,260.0,450.0,440.0,0.0
Leighton Brillo-Sonnino,CrossFit 212,20.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0
Samuel Eustrom,CrossFit 720,34.0,70.0,183.0,--,0.0,0.0,0.0,0.0,0.0
Peter Foster,Hanscom Warrior Training Center CrossFit,33.0,69.0,180.0,1:07,285.0,225.0,455.0,360.0,66.0
Juan Ramirez,CrossFit JCN,26.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0
Michael Priest,Top Tier CrossFit,25.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0
Derrick Peoples,CrossFit Lubbock,28.0,69.0,205.0,--,335.0,245.0,0.0,465.0,0.0
Jonathan Stuart,Mt. Sinai CrossFit,25.0,71.0,193.0,--,330.0,265.0,515.0,420.0,0.0
Anthony Vouis,Burg CrossFit,28.0,0.0,190.0,--,0.0,0.0,0.0,0.0,0.0
Virgil Procaccini III,CrossFit RedZone,20.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0
Dan Cestoni,CrossFit Grandview,27.0,0.0,166.0,--,0.0,0.0,0.0,0.0,0.0
Mitch Stech,CrossFit Rise,30.0,71.0,186.0,0:00,280.0,220.0,470.0,410.0,58.0
Daniel Lunney,CrossFit 413,35.0,70.0,204.0,0:00,305.0,245.0,415.0,395.0,0.0
Christian Schlank,Big Barn CrossFit,28.0,70.0,195.0,0:58,315.0,265.0,545.0,385.0,57.0
Brendan Domingo,CrossFit HIDDENGYM,29.0,65.0,165.0,--,315.0,260.0,405.0,475.0,0.0
Jarrett Bond,CrossFit Ridgeline,31.0,68.0,168.0,--,0.0,0.0,0.0,0.0,0.0
Greg Pulliam,BGB CrossFit,22.0,72.0,205.0,--,0.0,0.0,0.0,0.0,0.0
William Valdes,CrossFit Soul Miami,29.0,72.0,205.0,--,335.0,265.0,520.0,400.0,0.0
Ben Weatherley,CrossFit RNA,31.0,62.0,147.0,--,220.0,165.0,440.0,352.0,47.0
Michaell Thorsager,Lofteriet CrossFit,25.0,6.0,176.0,--,297.0,246.0,396.0,330.0,0.0
Tyler Smarslok,CrossFit Klew,24.0,67.0,155.0,1:06,250.0,200.0,445.0,340.0,51.0
Richard Spence,CrossFit Tonbridge,35.0,6.0,169.0,--,286.0,220.0,440.0,374.0,52.0
Justin Kozak,Red Stick CrossFit,31.0,70.0,180.0,0:58,265.0,205.0,425.0,375.0,0.0
JP Christal,CrossFit Brawn,29.0,7.0,195.0,0:00,0.0,0.0,0.0,0.0,0.0
Ben Breen,CrossFit 17,26.0,6.0,192.0,0:00,0.0,0.0,0.0,0.0,0.0
Mario Mairena Eriksson,CrossFit Marbella,24.0,7.0,220.0,--,0.0,0.0,0.0,0.0,0.0
Cole Springer,CrossFit 404,29.0,73.0,185.0,0:58,265.0,220.0,455.0,375.0,0.0
David Nilsson,CrossFit FNF,25.0,0.0,204.0,--,0.0,0.0,0.0,0.0,0.0
Damian Mlakar,,36.0,7.0,231.0,0:00,308.0,231.0,485.0,374.0,0.0
Mitchell Szwec,CrossFit East Cobb,21.0,72.0,190.0,--,0.0,220.0,445.0,0.0,0.0
Jakub Migdal,CrossFit Zabrze,27.0,6.0,149.0,--,209.0,171.0,330.0,275.0,46.0
Caleb Gressett,Reservoir CrossFit,21.0,68.0,185.0,--,335.0,260.0,460.0,420.0,0.0
John Wormuth,CrossFit 570,30.0,72.0,198.0,--,325.0,255.0,535.0,0.0,0.0
William Sumpter,CrossFit 116,28.0,68.0,180.0,--,320.0,240.0,500.0,420.0,64.0
